# wavelength, spectrum
7.589600000000000364e+02,8.869167542208419297e-01
7.593500000000000227e+02,8.892648829658539311e-01
7.597300000000000182e+02,8.897308455110927161e-01
7.601200000000000045e+02,8.917158876911824850e-01
7.605099999999999909e+02,8.886328762812802928e-01
7.608899999999999864e+02,8.926623692745897509e-01
7.612799999999999727e+02,8.921733214862868078e-01
7.616699999999999591e+02,8.931274417095804719e-01
7.620499999999999545e+02,8.964275752628995120e-01
7.624400000000000546e+02,8.945563600454595754e-01
7.628200000000000500e+02,8.954398463515206297e-01
7.632100000000000364e+02,8.991094739658397339e-01
7.635900000000000318e+02,8.979818768779928018e-01
7.639800000000000182e+02,8.984573916510283365e-01
7.643700000000000045e+02,9.019447529524401430e-01
7.647500000000000000e+02,9.011026438324389876e-01
7.651399999999999864e+02,9.008604776943606174e-01
7.655199999999999818e+02,9.033668842572615265e-01
7.659099999999999682e+02,9.012574860418646194e-01
7.662899999999999636e+02,9.020521660885674198e-01
7.666699999999999591e+02,9.023101429221489500e-01
7.670599999999999454e+02,9.035563770625595348e-01
7.674400000000000546e+02,9.050555273714822047e-01
7.678300000000000409e+02,9.039028243983757704e-01
7.682100000000000364e+02,9.035684403076236215e-01
7.686000000000000227e+02,9.025041708544111474e-01
7.689800000000000182e+02,9.057872790575032251e-01
7.693600000000000136e+02,9.068915427761302661e-01
7.697500000000000000e+02,9.055977347900788788e-01
7.701299999999999955e+02,9.053831388925156487e-01
7.705099999999999909e+02,9.066055745753159867e-01
7.708999999999999773e+02,9.084117876670032565e-01
7.712799999999999727e+02,9.089140764857434052e-01
7.716599999999999682e+02,9.106283135806144680e-01
7.720499999999999545e+02,9.090400901118599331e-01
7.724299999999999500e+02,9.096234266700931048e-01
7.728099999999999454e+02,9.100105514195701017e-01
7.731900000000000546e+02,9.095761048235078139e-01
7.735800000000000409e+02,9.125315730290745053e-01
7.739600000000000364e+02,9.100824863188310410e-01
7.743400000000000318e+02,9.115175340204977328e-01
7.747200000000000273e+02,9.109918503769145470e-01
7.751000000000000227e+02,9.124935605807218408e-01
7.754900000000000091e+02,9.110759235615192297e-01
7.758700000000000045e+02,9.116831490848438246e-01
7.762500000000000000e+02,9.141802968959630293e-01
7.766299999999999955e+02,9.137743994784677248e-01
7.770099999999999909e+02,9.159505914315442254e-01
7.773899999999999864e+02,9.147509777478798343e-01
7.777699999999999818e+02,9.163851025636903236e-01
7.781499999999999773e+02,9.167772685645431130e-01
7.785399999999999636e+02,9.156026872273468342e-01
7.789199999999999591e+02,9.166819583135620286e-01
7.792999999999999545e+02,9.183186265423604056e-01
7.796799999999999500e+02,9.177268881359937902e-01
7.800599999999999454e+02,9.163653106117441993e-01
7.804400000000000546e+02,9.196130951527959896e-01
7.808200000000000500e+02,9.194660363143970505e-01
7.812000000000000455e+02,9.187686017351738288e-01
7.815800000000000409e+02,9.178650745402414657e-01
7.819600000000000364e+02,9.199527489441375883e-01
7.823400000000000318e+02,9.214415528521757714e-01
7.827200000000000273e+02,9.225601947934356506e-01
7.830900000000000318e+02,9.221119316836130508e-01
7.834700000000000273e+02,9.228542647547098854e-01
7.838500000000000227e+02,9.209311650630219725e-01
7.842300000000000182e+02,9.217572772690947325e-01
7.846100000000000136e+02,9.231915697003022503e-01
7.849900000000000091e+02,9.234814549295060626e-01
7.853700000000000045e+02,9.225364117475615133e-01
7.857500000000000000e+02,9.237580016206524691e-01
7.861200000000000045e+02,9.250214979364330681e-01
7.865000000000000000e+02,9.247319205185866586e-01
7.868799999999999955e+02,9.271304595759914946e-01
7.872599999999999909e+02,9.253042115407882351e-01
7.876399999999999864e+02,9.272008923712747874e-01
7.880099999999999909e+02,9.279537744026781221e-01
7.883899999999999864e+02,9.276882100627239502e-01
7.887699999999999818e+02,9.264120865650157244e-01
7.891499999999999773e+02,9.268465471444583548e-01
7.895199999999999818e+02,9.295393347208406043e-01
7.898999999999999773e+02,9.281969344984803971e-01
7.902799999999999727e+02,9.300526586668226292e-01
7.906499999999999773e+02,9.297371011544004471e-01
7.910299999999999727e+02,9.296381583952891825e-01
7.914099999999999682e+02,9.306456626704424639e-01
7.917799999999999727e+02,9.311449947008543226e-01
7.921599999999999682e+02,9.305725046669431899e-01
7.925399999999999636e+02,9.311391683643485129e-01
7.929099999999999682e+02,9.297091428930157608e-01
7.932899999999999636e+02,9.313719842751037037e-01
7.936599999999999682e+02,9.312737624847320372e-01
7.940399999999999636e+02,9.342653496827469928e-01
7.944099999999999682e+02,9.334665443703916710e-01
7.947899999999999636e+02,9.344575037631469572e-01
7.951699999999999591e+02,9.353923292835962799e-01
7.955399999999999636e+02,9.355122023772526330e-01
7.959199999999999591e+02,9.363469393002396002e-01
7.962899999999999636e+02,9.341283701458508171e-01
7.966699999999999591e+02,9.362383160467403487e-01
7.970399999999999636e+02,9.359383579747360127e-01
7.974099999999999682e+02,9.365571927236592265e-01
7.977899999999999636e+02,9.372015152907938740e-01
7.981599999999999682e+02,9.368733904010976277e-01
7.985399999999999636e+02,9.373583502617653940e-01
7.989099999999999682e+02,9.373311814273558307e-01
7.992899999999999636e+02,9.394013857721880134e-01
7.996599999999999682e+02,9.381863359786916101e-01
8.000299999999999727e+02,9.402591041844305941e-01
8.004099999999999682e+02,9.393265905215082423e-01
8.007799999999999727e+02,9.403241387125041983e-01
8.011499999999999773e+02,9.421072437677917577e-01
8.015299999999999727e+02,9.412305421883979673e-01
8.018999999999999773e+02,9.401821893589697998e-01
8.022699999999999818e+02,9.395073831349085580e-01
8.026499999999999773e+02,9.410429657435669393e-01
8.030199999999999818e+02,9.433101004937981537e-01
8.033899999999999864e+02,9.395455205059339843e-01
8.037599999999999909e+02,9.420057817037419401e-01
8.041399999999999864e+02,9.435885624581759057e-01
8.045099999999999909e+02,9.442909127261081004e-01
8.048799999999999955e+02,9.433281833988119702e-01
8.052500000000000000e+02,9.442051603828766071e-01
8.056200000000000045e+02,9.444139944494299721e-01
8.060000000000000000e+02,9.455647532766632279e-01
8.063700000000000045e+02,9.466152751110619157e-01
8.067400000000000091e+02,9.466471273232803796e-01
8.071100000000000136e+02,9.469974326963354061e-01
8.074800000000000182e+02,9.462838826340637111e-01
8.078500000000000227e+02,9.472567640581698312e-01
8.082200000000000273e+02,9.477390498972854127e-01
8.085900000000000318e+02,9.481241453351941795e-01
8.089700000000000273e+02,9.479094737381406066e-01
8.093400000000000318e+02,9.486400548685991474e-01
8.097100000000000364e+02,9.492856757804046808e-01
8.100800000000000409e+02,9.498359706105359290e-01
8.104500000000000455e+02,9.515614386910931088e-01
8.108200000000000500e+02,9.488610329790863052e-01
8.111900000000000546e+02,9.526601355710166974e-01
8.115599999999999454e+02,9.502603979506334397e-01
8.119299999999999500e+02,9.522781754114840735e-01
8.122999999999999545e+02,9.532876417394658963e-01
8.126699999999999591e+02,9.549457597966867217e-01
8.130399999999999636e+02,9.547129973706616202e-01
8.134099999999999682e+02,9.548823918802668009e-01
8.137699999999999818e+02,9.532792287140020582e-01
8.141399999999999864e+02,9.557307995542565493e-01
8.145099999999999909e+02,9.572794244364377647e-01
8.148799999999999955e+02,9.549035175689023491e-01
8.152500000000000000e+02,9.559382170358653452e-01
8.156200000000000045e+02,9.563926859504011668e-01
8.159900000000000091e+02,9.549909844188316788e-01
8.163500000000000227e+02,9.575603271644790304e-01
8.167200000000000273e+02,9.562367461964603743e-01
8.170900000000000318e+02,9.586995964734814635e-01
8.174600000000000364e+02,9.581422694255722350e-01
8.178300000000000409e+02,9.589257319686508296e-01
8.181900000000000546e+02,9.593335831414132597e-01
8.185599999999999454e+02,9.634147149641073549e-01
8.189299999999999500e+02,9.600595089040644403e-01
8.192999999999999545e+02,9.613701308264338552e-01
8.196599999999999682e+02,9.629970540932385470e-01
8.200299999999999727e+02,9.623729466303819757e-01
8.203999999999999773e+02,9.624074179223192083e-01
8.207599999999999909e+02,9.628654509090788238e-01
8.211299999999999955e+02,9.628683732782736815e-01
8.215000000000000000e+02,9.630998632598715137e-01
8.218600000000000136e+02,9.643412955589398816e-01
8.222300000000000182e+02,9.659815019113149326e-01
8.226000000000000227e+02,9.673778513584764260e-01
8.229600000000000364e+02,9.679580331833179674e-01
8.233300000000000409e+02,9.686346943132799758e-01
8.236900000000000546e+02,9.669067927237318116e-01
8.240599999999999454e+02,9.667057180575057140e-01
8.244299999999999500e+02,9.691386588936636848e-01
8.247899999999999636e+02,9.697818056185708580e-01
8.251599999999999682e+02,9.682543633347699963e-01
8.255199999999999818e+02,9.688799275480862727e-01
8.258899999999999864e+02,9.683818274988871266e-01
8.262500000000000000e+02,9.696132101348856613e-01
8.266200000000000045e+02,9.730053920486203545e-01
8.269800000000000182e+02,9.719813210181820207e-01
8.273500000000000227e+02,9.718212980986095095e-01
8.277100000000000364e+02,9.748519443491826530e-01
8.280800000000000409e+02,9.741743634167826515e-01
8.284400000000000546e+02,9.740681810980031941e-01
8.287999999999999545e+02,9.771897025714588736e-01
8.291699999999999591e+02,9.736477483472713024e-01
8.295299999999999727e+02,9.737701822384638994e-01
8.298999999999999773e+02,9.753295177204297506e-01
8.302599999999999909e+02,9.765797319369577956e-01
8.306200000000000045e+02,9.748677393788044432e-01
8.309900000000000091e+02,9.790619771691081441e-01
8.313500000000000227e+02,9.759540763551007858e-01
8.317100000000000364e+02,9.790890289136705560e-01
8.320800000000000409e+02,9.814147236581033384e-01
8.324400000000000546e+02,9.803363387495936943e-01
8.327999999999999545e+02,9.776825972552287691e-01
8.331599999999999682e+02,9.807418641449872077e-01
8.335299999999999727e+02,9.821951425328722118e-01
8.338899999999999864e+02,9.817644024693813476e-01
8.342500000000000000e+02,9.839015432318047871e-01
8.346100000000000136e+02,9.794875795925720441e-01
8.349700000000000273e+02,9.815026093678437258e-01
8.353400000000000318e+02,9.842062169321856846e-01
8.357000000000000455e+02,9.834562009711913522e-01
8.360599999999999454e+02,9.824117163662965391e-01
8.364199999999999591e+02,9.811752423017330305e-01
8.367799999999999727e+02,9.846881427827420818e-01
8.371399999999999864e+02,9.835232063274952363e-01
8.375099999999999909e+02,9.842007786544378911e-01
8.378700000000000045e+02,9.848253311014092404e-01
8.382300000000000182e+02,9.866887986147918621e-01
8.385900000000000318e+02,9.860291657854870495e-01
8.389500000000000455e+02,9.896819244018703055e-01
8.393099999999999454e+02,9.865911727950802401e-01
8.396699999999999591e+02,9.882025894700020574e-01
8.400299999999999727e+02,9.886423571031642821e-01
8.403899999999999864e+02,9.889663888734038233e-01
8.407500000000000000e+02,9.890992552887608591e-01
8.411100000000000136e+02,9.881430324025970435e-01
8.414700000000000273e+02,9.885703250270853060e-01
8.418300000000000409e+02,9.918340110019671085e-01
8.421900000000000546e+02,9.910152160734871929e-01
8.425499999999999545e+02,9.917999673401729499e-01
8.429099999999999682e+02,9.922334569362334378e-01
8.432699999999999818e+02,9.919581073701648766e-01
8.436299999999999955e+02,9.940923421540143190e-01
8.439900000000000091e+02,9.922513834867054960e-01
8.443400000000000318e+02,9.917823213332804810e-01
8.447000000000000455e+02,9.959800741730827633e-01
8.450599999999999454e+02,9.925471689227352012e-01
8.454199999999999591e+02,9.925592970052530273e-01
8.457799999999999727e+02,9.945769762307049566e-01
8.461399999999999864e+02,9.937922460400613334e-01
8.464900000000000091e+02,9.953110259286255257e-01
8.468500000000000227e+02,9.963584638594911169e-01
8.472100000000000364e+02,9.964003562533935154e-01
8.475700000000000500e+02,9.955909384582012356e-01
8.479299999999999500e+02,9.962464410089245659e-01
8.482799999999999727e+02,9.953016838151836909e-01
8.486399999999999864e+02,9.962811034505351104e-01
8.490000000000000000e+02,9.949862281274628462e-01
8.493500000000000227e+02,9.988703554163012033e-01
8.497100000000000364e+02,9.990367083734651432e-01
8.500700000000000500e+02,9.975444737326203404e-01
8.504299999999999500e+02,9.958851382120446072e-01
8.507799999999999727e+02,9.974293642444455044e-01
8.511399999999999864e+02,9.991787984886386642e-01
8.515000000000000000e+02,9.990132035875735061e-01
8.518500000000000227e+02,9.992176658634843722e-01
8.522100000000000364e+02,9.993618196283374777e-01
8.525599999999999454e+02,1.000000000000000000e+00
8.529199999999999591e+02,9.980754629178008042e-01
8.532799999999999727e+02,9.967248328109578059e-01
8.536299999999999955e+02,9.993886895935720771e-01
8.539900000000000091e+02,9.973468201562086799e-01
8.543400000000000318e+02,9.970011422503726184e-01
8.547000000000000455e+02,9.989493431294399484e-01
8.550499999999999545e+02,9.985189596322057159e-01
8.554099999999999682e+02,9.971854469452356984e-01
8.557599999999999909e+02,9.989904834248997112e-01
8.561200000000000045e+02,9.988975075129947756e-01
8.564700000000000273e+02,9.972539337734583897e-01
8.568300000000000409e+02,9.980598965169180659e-01
8.571799999999999500e+02,9.976263376773224500e-01
8.575299999999999727e+02,9.968583306378324682e-01
8.578899999999999864e+02,9.972724712723062268e-01
8.582400000000000091e+02,9.970725603702594864e-01
8.586000000000000227e+02,9.981659252222023770e-01
8.589500000000000455e+02,9.980367228728351803e-01
8.592999999999999545e+02,9.975242005647453336e-01
8.596599999999999682e+02,9.985636433960317637e-01
8.600099999999999909e+02,9.977488819139020970e-01
8.603600000000000136e+02,9.984176103320202555e-01
8.607200000000000273e+02,9.993613213658953942e-01
8.610700000000000500e+02,9.985914947339288306e-01
8.614199999999999591e+02,9.975864578966103791e-01
8.617799999999999727e+02,9.976869872288604002e-01
8.621299999999999955e+02,9.983198688919399100e-01
8.624800000000000182e+02,9.981775605217571012e-01
8.628300000000000409e+02,9.962430701743764105e-01
8.631900000000000546e+02,9.960613002120903836e-01
8.635399999999999636e+02,9.966901547241432402e-01
8.638899999999999864e+02,9.969938144149332881e-01
8.642400000000000091e+02,9.944587410644316616e-01
8.645900000000000318e+02,9.949210100245620136e-01
8.649500000000000455e+02,9.957405930405572869e-01
8.652999999999999545e+02,9.960725444881588508e-01
8.656499999999999773e+02,9.918106588949157087e-01
8.660000000000000000e+02,9.965927071217017819e-01
8.663500000000000227e+02,9.973709830143258070e-01
8.667000000000000455e+02,9.931387790969358198e-01
8.670499999999999545e+02,9.949005258282570541e-01
8.673999999999999773e+02,9.942840838525113245e-01
8.677599999999999909e+02,9.933794604330945521e-01
8.681100000000000136e+02,9.924120048481881451e-01
8.684600000000000364e+02,9.931905565129443003e-01
8.688099999999999454e+02,9.955632582695982391e-01
8.691599999999999682e+02,9.925010279946135938e-01
8.695099999999999909e+02,9.929856055573283991e-01
8.698600000000000136e+02,9.925084124092564686e-01
8.702100000000000364e+02,9.922856423351773536e-01
8.705599999999999454e+02,9.907842969375084685e-01
8.709099999999999682e+02,9.922374083423197710e-01
8.712599999999999909e+02,9.936270077393439815e-01
8.716100000000000136e+02,9.891448358771598448e-01
8.719500000000000455e+02,9.899167911770185846e-01
8.722999999999999545e+02,9.917031693579254625e-01
8.726499999999999773e+02,9.879524543295989947e-01
8.730000000000000000e+02,9.923818773142515370e-01
8.733500000000000227e+02,9.882504876549625950e-01
8.737000000000000455e+02,9.888869353530832518e-01
8.740499999999999545e+02,9.875379045367296271e-01
8.743999999999999773e+02,9.877893787067932863e-01
8.747400000000000091e+02,9.921759205056944753e-01
8.750900000000000318e+02,9.864483936984775880e-01
8.754400000000000546e+02,9.857009039274508000e-01
8.757899999999999636e+02,9.877153220197081307e-01
8.761399999999999864e+02,9.876401770675488079e-01
8.764800000000000182e+02,9.864648004787677227e-01
8.768300000000000409e+02,9.874693219047500081e-01
8.771799999999999500e+02,9.857335801901653261e-01
8.775299999999999727e+02,9.822943964212108581e-01
8.778700000000000045e+02,9.814245287363874137e-01
8.782200000000000273e+02,9.837694211604028904e-01
8.785700000000000500e+02,9.817862786785790385e-01
8.789099999999999682e+02,9.824070210628637057e-01
8.792599999999999909e+02,9.836267262242518461e-01
8.796100000000000136e+02,9.831935580232260552e-01
8.799500000000000455e+02,9.785023705909069447e-01
8.802999999999999545e+02,9.786093545486139744e-01
8.806499999999999773e+02,9.799204178799792997e-01
8.809900000000000091e+02,9.797851800918039311e-01
8.813400000000000318e+02,9.754355309920038630e-01
8.816799999999999500e+02,9.760706193047183898e-01
8.820299999999999727e+02,9.733201555386014059e-01
8.823799999999999955e+02,9.744821605549375265e-01
8.827200000000000273e+02,9.745967008960729761e-01
8.830700000000000500e+02,9.762836125040407209e-01
8.834099999999999682e+02,9.710649451818229583e-01
8.837599999999999909e+02,9.707790679867498440e-01
8.841000000000000227e+02,9.683320424376562485e-01
8.844500000000000455e+02,9.664456589457768310e-01
8.847899999999999636e+02,9.694557921292146219e-01
8.851399999999999864e+02,9.687058258647545106e-01
8.854800000000000182e+02,9.667568223494662494e-01
8.858200000000000500e+02,9.659402416530512570e-01
8.861699999999999591e+02,9.667523441512855253e-01
8.865099999999999909e+02,9.625208643640305040e-01
8.868600000000000136e+02,9.635928526351382750e-01
8.872000000000000455e+02,9.619671994775421675e-01
8.875399999999999636e+02,9.582283063160980108e-01
8.878899999999999864e+02,9.568384630441648664e-01
8.882300000000000182e+02,9.608238884972988281e-01
8.885700000000000500e+02,9.583781170355217816e-01
8.889199999999999591e+02,9.589247953365982458e-01
8.892599999999999909e+02,9.569202054961969406e-01
8.896000000000000227e+02,9.553319101599654362e-01
8.899500000000000455e+02,9.525809380823414552e-01
8.902899999999999636e+02,9.545963918075992538e-01
8.906299999999999955e+02,9.547870666677918949e-01
8.909700000000000273e+02,9.529169631863437795e-01
8.913200000000000500e+02,9.559990332339428631e-01
8.916599999999999682e+02,9.535865346311716007e-01
8.920000000000000000e+02,9.505927010676622491e-01
8.923400000000000318e+02,9.503191269087357673e-01
8.926900000000000546e+02,9.530977930875725868e-01
8.930299999999999727e+02,9.498498133855680647e-01
8.933700000000000045e+02,9.487028375235910804e-01
8.937100000000000364e+02,9.509472581191971141e-01
8.940499999999999545e+02,9.497212855860198699e-01
8.943899999999999864e+02,9.482865253631554969e-01
8.947300000000000182e+02,9.514518987717245357e-01
8.950800000000000409e+02,9.513434582089882463e-01
8.954199999999999591e+02,9.445708193546016318e-01
8.957599999999999909e+02,9.489769134521550686e-01
8.961000000000000227e+02,9.464417640484947825e-01
8.964400000000000546e+02,9.476810838293782124e-01
8.967799999999999727e+02,9.467553452304641182e-01
8.971200000000000045e+02,9.484069130135385217e-01
8.974600000000000364e+02,9.469508522007319407e-01
8.977999999999999545e+02,9.443438178129636151e-01
8.981399999999999864e+02,9.466278299472532520e-01
8.984800000000000182e+02,9.445328561306490789e-01
8.988200000000000500e+02,9.478014535904634164e-01
8.991599999999999682e+02,9.428836553241489726e-01
8.995000000000000000e+02,9.468747541502650078e-01
8.998400000000000318e+02,9.466625913716206764e-01
9.001799999999999500e+02,9.493067364052807378e-01
9.005199999999999818e+02,9.480772579202492167e-01
9.008500000000000227e+02,9.491929512113088663e-01
9.011900000000000546e+02,9.494821250117566613e-01
9.015299999999999727e+02,9.468871794339239756e-01
9.018700000000000045e+02,9.449058239998413544e-01
9.022100000000000364e+02,9.488683384103514529e-01
9.025499999999999545e+02,9.451272284219945918e-01
9.028899999999999864e+02,9.491748658091224700e-01
9.032200000000000273e+02,9.486382841046294701e-01
9.035599999999999454e+02,9.525421295081232254e-01
9.038999999999999773e+02,9.495524055152829712e-01
9.042400000000000091e+02,9.508437525672441826e-01
9.045700000000000500e+02,9.511095631500907643e-01
9.049099999999999682e+02,9.523120888351656044e-01
9.052500000000000000e+02,9.522246177165990533e-01
9.055900000000000318e+02,9.542796819218032356e-01
9.059199999999999591e+02,9.537473838876080467e-01
9.062599999999999909e+02,9.539644279335623978e-01
9.066000000000000227e+02,9.536786636782782489e-01
9.069299999999999500e+02,9.550650239292886035e-01
9.072699999999999818e+02,9.558155316846950189e-01
9.076100000000000136e+02,9.583569761113243102e-01
9.079400000000000546e+02,9.605163304919641654e-01
9.082799999999999727e+02,9.580966215576255385e-01
9.086200000000000045e+02,9.577972730465008633e-01
9.089500000000000455e+02,9.594007713313879027e-01
9.092899999999999636e+02,9.573352631791294254e-01
9.096200000000000045e+02,9.589706229748063970e-01
9.099600000000000364e+02,9.621465020501969168e-01
9.102999999999999545e+02,9.575843043555516410e-01
9.106299999999999955e+02,9.618884801254493633e-01
9.109700000000000273e+02,9.635696001054290249e-01
9.112999999999999545e+02,9.628932808701753387e-01
9.116399999999999864e+02,9.646937912441834184e-01
9.119700000000000273e+02,9.643883151576576607e-01
9.123099999999999454e+02,9.642969596587345205e-01
9.126399999999999864e+02,9.658268961799577612e-01
9.129800000000000182e+02,9.646285763765466426e-01
9.133099999999999454e+02,9.658882405341178146e-01
9.136399999999999864e+02,9.687022202273710692e-01
9.139800000000000182e+02,9.663282081456553430e-01
9.143099999999999454e+02,9.642623069070045405e-01
9.146499999999999773e+02,9.733600740012026131e-01
9.149800000000000182e+02,9.705069602712267374e-01
9.153099999999999454e+02,9.682276535223812708e-01
9.156499999999999773e+02,9.706407694959702237e-01
9.159800000000000182e+02,9.727338019178212170e-01
9.163099999999999454e+02,9.752727005973543806e-01
9.166499999999999773e+02,9.727895524982409503e-01
9.169800000000000182e+02,9.742885337724184192e-01
9.173099999999999454e+02,9.740128305203162862e-01
9.176499999999999773e+02,9.724254491186338223e-01
9.179800000000000182e+02,9.741894285929936226e-01
9.183099999999999454e+02,9.765917990180963404e-01
9.186399999999999864e+02,9.744347672206374877e-01
9.189800000000000182e+02,9.822669298096814439e-01
9.193099999999999454e+02,9.806241283169407907e-01
9.196399999999999864e+02,9.773195296393332177e-01
9.199700000000000273e+02,9.801502421721202118e-01
9.202999999999999545e+02,9.786570486190543372e-01
9.206399999999999864e+02,9.775535033577068544e-01
9.209700000000000273e+02,9.802799424294436070e-01
9.212999999999999545e+02,9.819168777727989017e-01
9.216299999999999955e+02,9.766432631004270393e-01
9.219600000000000364e+02,9.760355583286884906e-01
9.222899999999999636e+02,9.817052531814409733e-01
9.226200000000000045e+02,9.805075886349109426e-01
9.229500000000000455e+02,9.808603479520014989e-01
9.232899999999999636e+02,9.848285382661898790e-01
9.236200000000000045e+02,9.831833951228876600e-01
9.239500000000000455e+02,9.801627388565385957e-01
9.242799999999999727e+02,9.810656375278055119e-01
9.246100000000000136e+02,9.835398403467164874e-01
9.249400000000000546e+02,9.815744139489417375e-01
9.252699999999999818e+02,9.818459826345375951e-01
9.256000000000000227e+02,9.834854359505681431e-01
9.259299999999999500e+02,9.850036783493492099e-01
9.262599999999999909e+02,9.870067636269885814e-01
9.265900000000000318e+02,9.849861570659247390e-01
9.269199999999999591e+02,9.846385229235884440e-01
9.272500000000000000e+02,9.846280367080959550e-01
9.275700000000000500e+02,9.848047639164296818e-01
9.278999999999999773e+02,9.879670199468139069e-01
9.282300000000000182e+02,9.834661647562860098e-01
9.285599999999999454e+02,9.824293189350784550e-01
9.288899999999999864e+02,9.859030811666710248e-01
9.292200000000000273e+02,9.833838370623058101e-01
9.295499999999999545e+02,9.879039812473099369e-01
9.298799999999999955e+02,9.849058452325745172e-01
9.302000000000000455e+02,9.824331869821568697e-01
9.305299999999999727e+02,9.821625631381959431e-01
9.308600000000000136e+02,9.871354472642608346e-01
9.311900000000000546e+02,9.824648562538936813e-01
9.315099999999999909e+02,9.876217342907094299e-01
9.318400000000000318e+02,9.857353670001978152e-01
9.321699999999999591e+02,9.850679421350155840e-01
9.325000000000000000e+02,9.842447599519899004e-01
9.328200000000000500e+02,9.809036865500323499e-01
9.331499999999999773e+02,9.826729911992335698e-01
9.334800000000000182e+02,9.846084732911842829e-01
9.338099999999999454e+02,9.865622882298054064e-01
9.341299999999999955e+02,9.856910223509529612e-01
9.344600000000000364e+02,9.870471926159893883e-01
9.347899999999999636e+02,9.804984663398305100e-01
9.351100000000000136e+02,9.836580851383814883e-01
9.354400000000000546e+02,9.839527821613273106e-01
9.357599999999999909e+02,9.870780532858780543e-01
9.360900000000000318e+02,9.855927984628026772e-01
9.364199999999999591e+02,9.853942037751912686e-01
9.367400000000000091e+02,9.836097108299616254e-01
9.370700000000000500e+02,9.851353208908422143e-01
9.373899999999999864e+02,9.811178685059331883e-01
9.377200000000000273e+02,9.817569057473454208e-01
9.380399999999999636e+02,9.809119849536993563e-01
9.383700000000000045e+02,9.847297657805648141e-01
9.386900000000000546e+02,9.836360558306228574e-01
9.390199999999999818e+02,9.791055324518078695e-01
9.393400000000000318e+02,9.835749117005936348e-01
9.396699999999999591e+02,9.823171453379527795e-01
9.399900000000000091e+02,9.802606559874316172e-01
9.403200000000000500e+02,9.822187774160917595e-01
9.406399999999999864e+02,9.791906414460539443e-01
9.409700000000000273e+02,9.779473940788103725e-01
9.412899999999999636e+02,9.777109124492772141e-01
9.416100000000000136e+02,9.809111260535223753e-01
9.419400000000000546e+02,9.803260776116564656e-01
9.422599999999999909e+02,9.805288778867845556e-01
9.425800000000000409e+02,9.791735140906266954e-01
9.429099999999999682e+02,9.784273790466886389e-01
9.432300000000000182e+02,9.819086932811049717e-01
9.435499999999999545e+02,9.793376620318078318e-01
9.438799999999999955e+02,9.812730044874794499e-01
9.442000000000000455e+02,9.770739303714568447e-01
9.445199999999999818e+02,9.780392327602676072e-01
9.448500000000000227e+02,9.752519628897469151e-01
9.451699999999999591e+02,9.802357799763889989e-01
9.454900000000000091e+02,9.788970503578494631e-01
9.458099999999999454e+02,9.728822460431199026e-01
9.461399999999999864e+02,9.760816259402084194e-01
9.464600000000000364e+02,9.780019264814862057e-01
9.467799999999999727e+02,9.788542123688948049e-01
9.471000000000000227e+02,9.712105167943374529e-01
9.474199999999999591e+02,9.726152461195854970e-01
9.477400000000000091e+02,9.720411028458172398e-01
9.480700000000000500e+02,9.711042643502647564e-01
9.483899999999999864e+02,9.735694032796434749e-01
9.487100000000000364e+02,9.733647394711520962e-01
9.490299999999999727e+02,9.749371169027918338e-01
9.493500000000000227e+02,9.685797109372054070e-01
9.496699999999999591e+02,9.696601667445492456e-01
9.499900000000000091e+02,9.693735127538388729e-01
9.503099999999999454e+02,9.662207741425737906e-01
9.506299999999999955e+02,9.716396790673952344e-01
9.509500000000000455e+02,9.707249009665358530e-01
9.512699999999999818e+02,9.641607284417960111e-01
9.515900000000000318e+02,9.702412600607568383e-01
9.519099999999999682e+02,9.638050491339178460e-01
9.522300000000000182e+02,9.575653037608151674e-01
9.525499999999999545e+02,9.671916902959974971e-01
9.528700000000000045e+02,9.642015789220881317e-01
9.531900000000000546e+02,9.658112807838571401e-01
9.535099999999999909e+02,9.664493934917738338e-01
9.538300000000000409e+02,9.647185320262913200e-01
9.541499999999999773e+02,9.657016114691471254e-01
9.544700000000000273e+02,9.616083945368824049e-01
9.547899999999999636e+02,9.585625558314795347e-01
9.551100000000000136e+02,9.616854715297824541e-01
9.554299999999999500e+02,9.625773855417782965e-01
9.557400000000000091e+02,9.558433048474783700e-01
9.560599999999999454e+02,9.641929494714370774e-01
9.563799999999999955e+02,9.584441086027816192e-01
9.567000000000000455e+02,9.633877327659577938e-01
9.570199999999999818e+02,9.568194682826347552e-01
9.573400000000000318e+02,9.623226048817385969e-01
9.576499999999999773e+02,9.547252322071241304e-01
9.579700000000000273e+02,9.600047574782261117e-01
9.582899999999999636e+02,9.569127641460076772e-01
9.586100000000000136e+02,9.602067647528691463e-01
9.589199999999999591e+02,9.535884480020055953e-01
9.592400000000000091e+02,9.573821814706400257e-01
9.595599999999999454e+02,9.486837317710711259e-01
9.598700000000000045e+02,9.531821411220388063e-01
9.601900000000000546e+02,9.542541650022402511e-01
9.605099999999999909e+02,9.534444123824263873e-01
9.608300000000000409e+02,9.564711689406211192e-01
9.611399999999999864e+02,9.493009724579090092e-01
9.614600000000000364e+02,9.519767694545566705e-01
9.617699999999999818e+02,9.506728542977136431e-01
9.620900000000000318e+02,9.521136222563670870e-01
9.624099999999999682e+02,9.575037744501218029e-01
9.627200000000000273e+02,9.500253937744803645e-01
9.630399999999999636e+02,9.493957246185962262e-01
